Date;Year;Month;Day;PAITA;PARACHIQUE;CHICAMA;SALAVERRY;CHIMBOTE;SAMANCO;CASMA;HUARMEY;SUPE;VEGUETA;HUACHO;CHANCAY;CALLAO;TAMBODMORA;PISCO;ATICO;PLANCHADA;QUILCA;MOLLLEND;ILO;TOTAL
06/14/04;2004;6;14;5248.255;7611.13;15034.865;0;4542.372;490.32;340.325;3927.48;4769.1101;1328.055;343.745;2549.725;2972.26;0;0;0;0;0;0;3303.0755542473;0
06/15/04;2004;6;15;6894.405;9302.375;17667.365;0;8307.953;1948.45;983.973;5188.79;3761.337;2801.535;264.515;5273.6725;7272.368;0;0;0;0;0;0;6213.359;0
06/16/04;2004;6;16;5334.211;8431.955;16158.975;0;6370.615;591.235;1612.005;1395.77;3607.685;2194.985;1677.605;5746.845;6764.55;0;0;0;0;0;0;4648.745;0
06/17/04;2004;6;17;3853.745;7125.97;7699.175;0;2594.31;471.045;0;0;2465.845;2467.065;1516.625;5400.303;7434.073;568.285;0;0;0;0;0;1860.0693264028;0
06/18/04;2004;6;18;3057.865;6494.405;10720.375;0;6836.256;1375.845;231.365;589.735;635.26;1829.265;1299.45;6650.37;6111.5;535.77;2679.86;0;0;0;0;4209.2600751963;0
06/19/04;2004;6;19;1336.03;6321.93;3159.325;0;11491.433;1204.415;265.65;346.255;2304.44;1685.12;727.045;3524.64;4936.005;2540.59;5837.585;0;0;0;0;1624.3021677507;0
06/20/04;2004;6;20;1244.83;6464.11;5622.175;0;8666.67;187.36;0;163.34;220.705;686.748;306.22;1627.095;6077.17;2870.255;8899.205;0;0;0;0;1326.3167069459;0
06/21/04;2004;6;21;1533.34;6029.02;1675.28;0;8557.063;592.805;1120.865;263.725;0;0;0;1815.41;6958.935;568.205;4118.335;0;0;0;0;0;0
06/22/04;2004;6;22;2234.415;4213.055;5764.41;0;1001.165;268.92;446.425;0;0;1020.445;0;3061.825;6051.515;2372.475;11250.53;0;0;0;0;0;0
06/23/04;2004;6;23;1184.11;4920.68;5188.795;0;884.715;0;0;0;0;1784.22;339.305;1797.415;4457.035;5095.28;11423.385;0;0;0;0;0;0
06/24/04;2004;6;24;1851.995;897.62;6044.105;0;13961.065;1185.995;741.7;0;0;0;544.405;4669.92;8651.45;7303.58;13047.92;0;0;0;0;0;0
06/25/04;2004;6;25;245.155;426.535;0;0;11602.983;0;1130.44;582.695;0;2861.948;272.571;442.54;4017.568;6917.535;8477.295;0;0;0;0;0;0
06/26/04;2004;6;26;0;0;0;0;8820.105;0;2113.545;667.095;0;0;45.335;2752.45;4424.185;6037.295;8524.422;0;0;0;0;0;0
06/27/04;2004;6;27;0;0;0;0;10439.26;577.53;863.99;355.65;261.39;1002.335;590.625;3596.055;3691.405;355.875;679.17;0;0;0;0;0;0
06/28/04;2004;6;28;0;0;0;0;2766.885;0;350.375;278.54;67.37;894.84;1029.775;638.985;2720.01;0;0;0;0;0;0;1162.1835702246;0
06/29/04;2004;6;29;0;0;0;0;0;0;0;0;0;0;44.43;0;0;0;0;0;0;0;0;53.1043185564;0
06/30/04;2004;6;30;0;0;0;0;8389.84;101.875;0;0;93.155;916.215;106.01;23.505;56.18;3533.805;7831.5;0;0;0;0;3544.8212211137;0
07/01/04;2004;7;1;516.85;81.95;17.275;0;9723.007;629.525;0;289.28;2109.035;2751.985;2696.33;8212.515;3019.678;3499.26;7905.59;0;0;0;0;3487.0799152245;0
07/02/04;2004;7;2;266.387;1071.99;1542.795;0;31222.07;564.71;2409.177;3162.805;4781.265;7470.94;2950.78;8375.68;4263.285;4096.19;9849.88;0;0;0;0;48.38;0
07/03/04;2004;7;3;929.34;2999.795;6029.26;0;27491.913;1574.945;1338.956;3382.615;6245.375;6259.5358;2436.525;6795.085;3379.835;1994.935;5899.635;0;0;0;0;0;0
07/04/04;2004;7;4;1123.505;6382.83;10332.52;0;12868.269;223.01;777.322;3734.455;6416.41;5351.535;1955.06;2866.495;631.725;1550.075;5083.77;0;0;0;0;0;0
07/05/04;2004;7;5;1444.81;5656.785;2917.96;0;12943.865;1448.56;421.445;4716.91;3240.975;2775.995;2079.41;4940.56;5427.435;1518.225;5622.45;0;0;0;0;5376.6815168773;0
07/06/04;2004;7;6;0;356.48;1079.77;0;5271.889;0;392.905;0;137.83;0;0;1398.505;0;0;209.395;0;0;0;0;5425.529;0
07/07/04;2004;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6790.6582878571;0
07/08/04;2004;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4589.178;0
07/09/04;2004;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3866.9803020493;0
07/10/04;2004;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1091.5966924705;0
07/11/04;2004;7;11;2268.265;8068.95;624.84;0;25263.562;1676.49;1121.135;4784.0035;2012.1;5789.81;2302.985;4150.745;3795.073;598.455;1724.545;0;0;0;0;1254.0944533697;0
07/12/04;2004;7;12;4224.23;8438.015;631.85;0;27841.599;1987.415;1349.272;5376.34;1714.24;4615.3804;2205.64;5626.84;7409.755;0;491.75;0;0;0;0;1482.6933599714;0
07/13/04;2004;7;13;4566.904;8490.2;0;0;30985.52;2031.79;3358.012;4083.325;5070.21;3705.12;2635.2;9469.4;16345.37;0;560.225;0;0;0;0;1821.2101134369;0
07/14/04;2004;7;14;4091.53;7797.045;747.75;0;27664.798;1583.94;3642.434;2800.4;5252.545;6250.865;3609.27;11880.635;4006.68;0;993.9;0;0;0;0;1824.9729238511;0
07/15/04;2004;7;15;4452.33;8064.845;1930.57;0;31219.415;1970.285;1938.334;1808.68;4335.1945;2822.535;664.85;3573.94;1243.773;0;934.11;0;0;0;0;1224.682838914;0
07/16/04;2004;7;16;4278.87;7626.518;10605.895;0;25295.949;1859.755;3753.044;2956.855;9259.075;5744.39;2335.04;4426.91;1932.245;0;0;0;0;0;0;585.9622697497;0
07/17/04;2004;7;17;2966.115;8423.761;3524.1;0;14615.52;0;0;3040.215;8093.52;4592.555;2171.065;8176.29;3864.87;0;0;0;0;0;0;0;0
07/18/04;2004;7;18;0;5370.85;2987.49;0;4629.447;0;1825.009;652.98;0;0;0;2631.11;4001.368;0;0;0;0;0;0;0;0
07/19/04;2004;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1346.88;0
07/20/04;2004;7;20;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2662.0002489622;0
07/21/04;2004;7;21;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859.8141173587;0
07/22/04;2004;7;22;20.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.185;230.435;0
07/23/04;2004;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.7;0
07/24/04;2004;7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/25/04;2004;7;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/26/04;2004;7;26;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3571.745;0
07/27/04;2004;7;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;611.72;0
07/28/04;2004;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/29/04;2004;7;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2969.25;0
07/30/04;2004;7;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3341.31;0
07/31/04;2004;7;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;719.6780056561;0
08/01/04;2004;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126.85;0
08/02/04;2004;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220.3641031422;0
08/03/04;2004;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/04/04;2004;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/05/04;2004;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.865;0
08/06/04;2004;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4414313762;0
08/07/04;2004;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/04;2004;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/09/04;2004;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.8326316853;0
08/10/04;2004;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.755;0
08/11/04;2004;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.8295298057;0
08/12/04;2004;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.470915619;0
08/13/04;2004;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/14/04;2004;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.5805291949;0
08/15/04;2004;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/16/04;2004;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/17/04;2004;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/18/04;2004;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/19/04;2004;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/20/04;2004;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/21/04;2004;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/22/04;2004;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/23/04;2004;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/24/04;2004;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/25/04;2004;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/26/04;2004;8;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/27/04;2004;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/28/04;2004;8;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/29/04;2004;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/30/04;2004;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/31/04;2004;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0
09/01/04;2004;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/02/04;2004;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/03/04;2004;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/04/04;2004;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/05/04;2004;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/06/04;2004;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/07/04;2004;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/04;2004;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.6878917405;0
09/09/04;2004;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.595;0
09/10/04;2004;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/11/04;2004;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135.9401687435;0
09/12/04;2004;9;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138.6728451945;0
09/13/04;2004;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.415;0
09/14/04;2004;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.75;0
09/15/04;2004;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114.8426850172;0
09/16/04;2004;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.3238956303;0
09/17/04;2004;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251.2819337048;0
09/18/04;2004;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/19/04;2004;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/20/04;2004;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.86;0
09/21/04;2004;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/22/04;2004;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/23/04;2004;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.5723209423;0
09/24/04;2004;9;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369.6100402912;0
09/25/04;2004;9;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361.6923197184;0
09/26/04;2004;9;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275.56;0
09/27/04;2004;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487.0015233045;0
09/28/04;2004;9;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;931.49;0
09/29/04;2004;9;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481.129581709;0
09/30/04;2004;9;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012.305;0
10/01/04;2004;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2156.5331848537;0
10/02/04;2004;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.595;1396.8519797029;0
10/03/04;2004;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317.44;229.98;0
10/04/04;2004;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335.211;2312.9098559579;0
10/05/04;2004;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343.556;2887.5302567707;0
10/06/04;2004;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.63;1514.6405023918;0
10/07/04;2004;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/04;2004;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/09/04;2004;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1587.99;0
10/10/04;2004;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624.455;0
10/11/04;2004;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1627.8485327028;0
10/12/04;2004;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151.644;2699.7209058622;0
10/13/04;2004;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2922.725;0
10/14/04;2004;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4183.38;0
10/15/04;2004;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412.285;0
10/16/04;2004;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4376.7548844479;0
10/17/04;2004;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2980.5657255391;0
10/18/04;2004;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2875.625;0
10/19/04;2004;10;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4465.37;0
10/20/04;2004;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3929.98;0
10/21/04;2004;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1262.4268691942;0
10/22/04;2004;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.16;0
10/23/04;2004;10;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605.4429157827;0
10/24/04;2004;10;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/25/04;2004;10;25;0;0;1393.14;0;7151.873;285.135;0;2369.18;703.09;497.295;279.155;626.965;0;0;0;0;0;0;0;0;0
10/26/04;2004;10;26;0;65;6305.005;129;29959.825;2880.535;1048.41;5002.849;3383.14;2877.41;489.6;1557.205;298.27;0;0;0;0;0;0;0;0
10/27/04;2004;10;27;0;0;11015.275;0;36770.142;1984.51;2614.95;6219.135;5370.845;3372;178.795;1039.145;0;0;0;0;0;0;0;0;0
10/28/04;2004;10;28;0;0;6925.95;0;28779.719;2734.815;4536.73;5160.215;10983.655;5867.425;2156.08;2148.055;1812.94;0;0;0;0;0;0;598.6620552019;0
10/29/04;2004;10;29;0;0;5649.07;0;24008.258;2557.045;2431.435;5289.765;8030.56;4307.985;1446.15;4140.01;321.145;0;0;0;0;0;0;284.5797355595;0
10/30/04;2004;10;30;0;0;7623.245;0;24519.515;2772.99;2537.33;6469.32;8175.635;6321.425;4217.087;7329.005;3960.28;0;0;0;0;0;0;1288.5141583905;0
10/31/04;2004;10;31;0;0;6993.02;0;17428.163;1071.33;1886.845;5288.3;7870.705;5379.335;2700.625;8798.69;5856.005;0;0;0;0;0;0;400.4210159152;0
11/01/04;2004;11;1;0;0;8834.515;0;7930.574;0;117.675;2131.775;7189.405;4940.663;1802.155;12451.23;12500.15;0;0;0;0;0;0;0;0
11/02/04;2004;11;2;0;69.09;4322;0;9662.641;0;419.83;2618.695;7470.905;6711.183;3318.63;12111.685;15717.155;740.12;0;0;0;0;0;484.1106385846;0
11/03/04;2004;11;3;0;0;3334.82;0;19631.8;462.955;780.705;5352.875;8714.14;6277.318;2835.76;11799.98;13342.255;1575.335;0;0;0;0;0;1950.9003436529;0
11/04/04;2004;11;4;0;0;2870.055;0;10924.804;506.221;1624.255;2220.38;4646.615;5051.33;2687.22;6951.275;12051.09;652.22;0;0;0;0;0;1034.415;0
11/05/04;2004;11;5;0;0;653.078;0;13770.72;1098.62;1476.245;5407.562;9506.3;6073.86;3838.065;12220.73;15574.49;0;0;0;0;0;0;0;0
11/06/04;2004;11;6;0;0;3830.795;0;26535.19;2756.7;2970.855;5761.35;8957.73;5884.58;3253.21;8537.445;13519.25;0;0;0;0;0;0;102.51;0
11/07/04;2004;11;7;0;0;6686.722;0;34568.307;3290.78;3500.483;5415.695;6424.13;6232.248;1553.755;11784.005;13800.21;0;0;0;0;0;0;0;0
11/08/04;2004;11;8;0;0;13766.7;0;33870.098;3770.62;3857.633;5038.986;7886.75;2882.05;2496.325;8166.885;10960.855;0;0;0;0;0;0;444.5823723567;0
11/09/04;2004;11;9;0;0;14377.65;0;33022.668;2379.465;4322.92;4544.51;9459.95;1699.445;2697.02;11968.03;15350.41;0;0;0;0;0;0;0;0
11/10/04;2004;11;10;0;0;14215.31;0;32142.932;3483.54;1891.836;5346.4;5016.65;1817.43;1237.495;7360.31;6336.28;0;0;0;0;0;0;362.7656544829;0
11/11/04;2004;11;11;0;0;13761.485;0;28445.406;3525.524;2502.629;2998.85;3075.01;3305.076;1025.205;11163.365;6595.19;0;0;0;0;0;0;0;0
11/12/04;2004;11;12;0;0;16086.765;0;26164.884;2142.385;2147.288;3536.335;3603.77;2285.865;0;4528.735;5646.624;0;0;0;0;0;0;0;0
11/13/04;2004;11;13;0;0;14717.13;0;31970.436;2842.105;3425.57;2656.77;9729.355;6045.593;1336.74;8530.65;6458.01;0;0;0;0;0;0;0;0
11/14/04;2004;11;14;0;0;9881.74;0;21362.489;1848.92;1656.32;3072.925;7525.845;4823.875;2394.175;7780.46;6579.245;0;0;0;0;0;0;0;0
11/15/04;2004;11;15;0;0;11182.21;0;27978.591;2081.79;814.25;338.205;5050.33;3168.505;2170.31;11634.228;8453.625;0;0;0;0;0;0;0;0
11/16/04;2004;11;16;0;0;7979.52;976.035;28412.805;2828.255;1474.175;5034.425;2051.47;961.455;1496.325;8637.061;8345.441;0;0;0;0;0;0;0;0
11/17/04;2004;11;17;0;0;3325.86;0;9681.794;592.94;802.045;0;364.405;0;0;0;0;0;0;0;0;0;0;0;0
11/18/04;2004;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/19/04;2004;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205.875;0;0
11/20/04;2004;11;20;0;0;0;0;245.095;0;0;0;0;0;0;0;0;0;0;0;0;0;165.04;0;0
11/21/04;2004;11;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.1;0
11/22/04;2004;11;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/23/04;2004;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/24/04;2004;11;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163.31;0;0
11/25/04;2004;11;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.585;0
11/26/04;2004;11;26;0;67.245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/27/04;2004;11;27;703.78;3696.275;0;0;11960.945;912.415;385.235;3637.41;887.405;2189.085;102.97;1295.295;5170.555;816.715;0;0;0;0;0;0;0
11/28/04;2004;11;28;33.24;2001.72;0;0;27917.243;3008.13;2228.285;5250.27;5491.475;3900.79;482.295;2683.585;8553.41;528.425;0;0;0;0;0;0;0
11/29/04;2004;11;29;855.1;1443.095;0;0;18917.759;2937.841;5132.66;6157.198;9230.79;6550.005;2788.95;11094.81;7645.465;0;0;0;0;0;0;0;0
11/30/04;2004;11;30;134.78;1284.035;0;0;11862.701;1635.37;2161.38;4978.325;7624.87;5277.79;2245.39;3079.58;6293.2;3888.06;0;0;0;0;0;0;0
12/01/04;2004;12;1;2632.229;4274.375;7953.71;0;4357.881;0;1274.785;4119.84;7187.54;5526.784;3264.65;10138.57;6111.175;5348.462;0;0;0;0;0;0;0
12/02/04;2004;12;2;2086.696;7839.26;5085.67;0;5319.468;0;670.45;2178.5804;2835.78;1476.898;1070.135;1773.055;2660.045;6099.657;0;0;0;0;0;0;0
12/03/04;2004;12;3;2905.1;3000.61;3206.64;0;1401.456;0;0;1023.65;0;0;40.635;252.82;3766.19;3787.708;0;0;0;0;0;0;0
12/04/04;2004;12;4;3521.436;2440.841;8363.415;0;4522.99;80.43;188.566;474.895;480.535;0;158.73;5154.21;8203.44;5895.85;0;0;0;0;0;0;0
12/05/04;2004;12;5;1632.229;5008.331;16484.555;0;5766.637;107.425;0;0;242.225;2629.75;664.96;8594.61;4165.735;5928.089;0;1410.28;0;0;0;0;0
12/06/04;2004;12;6;2086.395;2507.795;7052.405;0;3812.41;254.605;0;207.8;107.38;0;1081.48;10796.105;8763.665;5730.305;0;0;0;0;0;67.146;0
12/07/04;2004;12;7;2211.585;5516.585;7369.24;0;9951.049;859.62;260.425;1737.33;1611.7805;2093.02;209.88;5415.98;5594.665;2450.818;0;0;0;0;0;392.415;0
12/08/04;2004;12;8;4467.08;3874.5;7496.125;0;6198.401;90.393;162.33;0;3476.265;495.365;619.195;5319.375;5717.405;221.16;0;0;0;0;0;452.315;0
12/09/04;2004;12;9;2134.433;8075.735;6470.12;0;2783.533;0;0;312.105;4874.125;3835.2;1247.875;2378.39;3181.521;357.132;0;0;0;0;0;280.935;0
12/10/04;2004;12;10;5290.783;7809.418;6519.005;0;549.172;0;0;0;7080.045;3756.23;348.24;2371.235;1332.035;385.755;2171.931;0;0;0;0;426.3263345601;0
12/11/04;2004;12;11;5579.87;8968.205;4569.62;0;2960.406;0;0;0;4546.101;715.74;105.165;996.76;1643.69;2370.09;5759.865;0;0;0;0;846.19;0
12/12/04;2004;12;12;4781.678;5813.205;14233.275;0;1710.304;0;0;0;1856.835;660.225;563.69;6949.215;7082.865;1946.676;6327.58;0;0;0;0;1380.35;0
12/13/04;2004;12;13;4706.005;5913.88;10502.54;0;2597.67;0;0;0;280.572;234.01;481.58;4113.81;5601.535;3497.276;7720.725;0;0;0;0;927.0595346179;0
12/14/04;2004;12;14;4606.724;5658.75;3649.63;0;3246.864;0;0;0;196.055;423.795;225.255;5938.59;6102.272;1635.457;9337.335;0;0;0;0;448.7;0
12/15/04;2004;12;15;4859.118;4630.745;861.815;0;4961.733;0;0;0;1261.075;191.453;222.725;2377.755;5700.3;4702.073;13347.86;0;0;0;0;845.6848579874;0
12/16/04;2004;12;16;4764.951;3282.17;7.04;0;5976.765;0;0;339.02;413.51;17.98;147.05;3341.59;6757.775;4874.43;13122.28;0;0;0;0;1817.435;0
12/17/04;2004;12;17;4488.879;5680.29;147.04;0;6505.502;0;0;452.075;68.12;977.99;366.395;2943.29;5530.105;2823.615;9808.056;0;0;0;0;2527.06;0
12/18/04;2004;12;18;3359.146;3488.67;0;0;1115.145;0;0;582.48;4585.25;837.07;2648.64;7896.5;9951.405;164.25;2193.91;0;201.835;0;0;1153.31;0
12/19/04;2004;12;19;0;3167.505;1485.32;0;92.514;0;0;51.165;0;0;0;0;0;757.25;1050.225;961.855;174.805;0;0;1266.015;0
12/20/04;2004;12;20;12.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2202.785;4809.02;0
12/21/04;2004;12;21;15.489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2293.135;6052.42;0
12/22/04;2004;12;22;14.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288.44;4805.37;0
12/23/04;2004;12;23;9.259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5511.81;0
12/24/04;2004;12;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;815.5803874523;0
12/25/04;2004;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/26/04;2004;12;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1886.1692508718;0
12/27/04;2004;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639.355;1039.4144643407;0
12/28/04;2004;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170.2966208459;0
12/29/04;2004;12;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552.16;0;0;0;0
