"","Date","Year","Month","Day","Port","Landing_tm"
"5711",2017-08-16,2017,8,16,"PISCO",0
"5712",2017-08-17,2017,8,17,"PISCO",0
"5713",2017-08-18,2017,8,18,"PISCO",0
"5714",2017-08-19,2017,8,19,"PISCO",0
"5715",2017-08-20,2017,8,20,"PISCO",0
"5716",2017-08-21,2017,8,21,"PISCO",0
"5717",2017-08-22,2017,8,22,"PISCO",0
"5718",2017-08-23,2017,8,23,"PISCO",0
"5719",2017-08-24,2017,8,24,"PISCO",0
"5720",2017-08-25,2017,8,25,"PISCO",0
"5721",2017-08-26,2017,8,26,"PISCO",0
"5722",2017-08-27,2017,8,27,"PISCO",0
"5723",2017-08-28,2017,8,28,"PISCO",0
"5724",2017-08-29,2017,8,29,"PISCO",0
"5725",2017-08-30,2017,8,30,"PISCO",0
"5726",2017-08-31,2017,8,31,"PISCO",0
"5727",2017-09-01,2017,9,1,"PISCO",0
"5728",2017-09-02,2017,9,2,"PISCO",0
"5729",2017-09-03,2017,9,3,"PISCO",0
"5730",2017-09-04,2017,9,4,"PISCO",0
"5731",2017-09-05,2017,9,5,"PISCO",0
"5732",2017-09-06,2017,9,6,"PISCO",0
"5733",2017-09-07,2017,9,7,"PISCO",0
"5734",2017-09-08,2017,9,8,"PISCO",0
"5735",2017-09-09,2017,9,9,"PISCO",0
"5736",2017-09-10,2017,9,10,"PISCO",0
"5737",2017-09-11,2017,9,11,"PISCO",0
"5738",2017-09-12,2017,9,12,"PISCO",0
"5739",2017-09-13,2017,9,13,"PISCO",0
"5740",2017-09-14,2017,9,14,"PISCO",0
"5741",2017-09-15,2017,9,15,"PISCO",0
"5742",2017-09-16,2017,9,16,"PISCO",0
"5743",2017-09-17,2017,9,17,"PISCO",0
"5744",2017-09-18,2017,9,18,"PISCO",0
"5745",2017-09-19,2017,9,19,"PISCO",0
"5746",2017-09-20,2017,9,20,"PISCO",0
"5747",2017-09-21,2017,9,21,"PISCO",0
"5748",2017-09-22,2017,9,22,"PISCO",0
"5749",2017-09-23,2017,9,23,"PISCO",0
"5750",2017-09-24,2017,9,24,"PISCO",0
"5751",2017-09-25,2017,9,25,"PISCO",0
"5752",2017-09-26,2017,9,26,"PISCO",0
"5753",2017-09-27,2017,9,27,"PISCO",0
"5754",2017-09-28,2017,9,28,"PISCO",0
"5755",2017-09-29,2017,9,29,"PISCO",0
"5756",2017-09-30,2017,9,30,"PISCO",0
"5757",2017-10-01,2017,10,1,"PISCO",0
"5758",2017-10-02,2017,10,2,"PISCO",0
"5759",2017-10-03,2017,10,3,"PISCO",0
"5760",2017-10-04,2017,10,4,"PISCO",0
"5761",2017-10-05,2017,10,5,"PISCO",0
"5762",2017-10-06,2017,10,6,"PISCO",0
"5763",2017-10-07,2017,10,7,"PISCO",0
"5764",2017-10-08,2017,10,8,"PISCO",0
"5765",2017-10-09,2017,10,9,"PISCO",0
"5766",2017-10-10,2017,10,10,"PISCO",0
"5767",2017-10-11,2017,10,11,"PISCO",0
"5768",2017-10-12,2017,10,12,"PISCO",0
"5769",2017-10-13,2017,10,13,"PISCO",0
"5770",2017-10-14,2017,10,14,"PISCO",0
"5771",2017-10-15,2017,10,15,"PISCO",0
"5772",2017-10-16,2017,10,16,"PISCO",0
"5773",2017-10-17,2017,10,17,"PISCO",0
"5774",2017-10-18,2017,10,18,"PISCO",0
"5775",2017-10-19,2017,10,19,"PISCO",0
"5776",2017-10-20,2017,10,20,"PISCO",0
"5777",2017-10-21,2017,10,21,"PISCO",0
"5778",2017-10-22,2017,10,22,"PISCO",0
"5779",2017-10-23,2017,10,23,"PISCO",0
"5780",2017-10-24,2017,10,24,"PISCO",0
"5781",2017-10-25,2017,10,25,"PISCO",0
"5782",2017-10-26,2017,10,26,"PISCO",0
"5783",2017-10-27,2017,10,27,"PISCO",0
"5784",2017-10-28,2017,10,28,"PISCO",0
"5785",2017-10-29,2017,10,29,"PISCO",0
"5786",2017-10-30,2017,10,30,"PISCO",0
"5787",2017-10-31,2017,10,31,"PISCO",0
"5788",2017-11-01,2017,11,1,"PISCO",0
"5789",2017-11-02,2017,11,2,"PISCO",0
"5790",2017-11-03,2017,11,3,"PISCO",0
"5791",2017-11-04,2017,11,4,"PISCO",0
"5792",2017-11-05,2017,11,5,"PISCO",0
"5793",2017-11-06,2017,11,6,"PISCO",0
"5794",2017-11-07,2017,11,7,"PISCO",0
"5795",2017-11-08,2017,11,8,"PISCO",0
"5796",2017-11-09,2017,11,9,"PISCO",0
"5797",2017-11-10,2017,11,10,"PISCO",0
"5798",2017-11-11,2017,11,11,"PISCO",0
"5799",2017-11-12,2017,11,12,"PISCO",0
"5800",2017-11-13,2017,11,13,"PISCO",0
"5801",2017-11-14,2017,11,14,"PISCO",0
"5802",2017-11-15,2017,11,15,"PISCO",0
"5803",2017-11-16,2017,11,16,"PISCO",0
"5804",2017-11-17,2017,11,17,"PISCO",0
"5805",2017-11-18,2017,11,18,"PISCO",0
"5806",2017-11-19,2017,11,19,"PISCO",0
"5807",2017-11-20,2017,11,20,"PISCO",0
"5808",2017-11-21,2017,11,21,"PISCO",0
"5809",2017-11-22,2017,11,22,"PISCO",0
"5810",2017-11-23,2017,11,23,"PISCO",20
"5811",2017-11-24,2017,11,24,"PISCO",0
"5812",2017-11-25,2017,11,25,"PISCO",0
"5813",2017-11-26,2017,11,26,"PISCO",0
"5814",2017-11-27,2017,11,27,"PISCO",0
"5815",2017-11-28,2017,11,28,"PISCO",0
"5816",2017-11-29,2017,11,29,"PISCO",0
"5817",2017-11-30,2017,11,30,"PISCO",0
"5818",2017-12-01,2017,12,1,"PISCO",0
"5819",2017-12-02,2017,12,2,"PISCO",0
"5820",2017-12-03,2017,12,3,"PISCO",0
"5821",2017-12-04,2017,12,4,"PISCO",0
"5822",2017-12-05,2017,12,5,"PISCO",0
"5823",2017-12-06,2017,12,6,"PISCO",0
"5824",2017-12-07,2017,12,7,"PISCO",0
"5825",2017-12-08,2017,12,8,"PISCO",0
"5826",2017-12-09,2017,12,9,"PISCO",0
"5827",2017-12-10,2017,12,10,"PISCO",0
"5828",2017-12-11,2017,12,11,"PISCO",0
"5829",2017-12-12,2017,12,12,"PISCO",0
"5830",2017-12-13,2017,12,13,"PISCO",0
"5831",2017-12-14,2017,12,14,"PISCO",0
"5832",2017-12-15,2017,12,15,"PISCO",0
"5833",2017-12-16,2017,12,16,"PISCO",0
"5834",2017-12-17,2017,12,17,"PISCO",0
"5835",2017-12-18,2017,12,18,"PISCO",0
"5836",2017-12-19,2017,12,19,"PISCO",0
"5837",2017-12-20,2017,12,20,"PISCO",0
"5838",2017-12-21,2017,12,21,"PISCO",0
"5839",2017-12-22,2017,12,22,"PISCO",0
"5840",2017-12-23,2017,12,23,"PISCO",0
"5841",2017-12-24,2017,12,24,"PISCO",0
"5842",2017-12-25,2017,12,25,"PISCO",0
"5843",2017-12-26,2017,12,26,"PISCO",0
"5844",2017-12-27,2017,12,27,"PISCO",0
"5845",2017-12-28,2017,12,28,"PISCO",0
"5846",2017-12-29,2017,12,29,"PISCO",0
"5847",2017-12-30,2017,12,30,"PISCO",0
"5848",2017-12-31,2017,12,31,"PISCO",0
"5849",2018-01-01,2018,1,1,"PISCO",0
"5850",2018-01-02,2018,1,2,"PISCO",0
"5851",2018-01-03,2018,1,3,"PISCO",0
"5852",2018-01-04,2018,1,4,"PISCO",0
"5853",2018-01-05,2018,1,5,"PISCO",0
"5854",2018-01-06,2018,1,6,"PISCO",0
"5855",2018-01-07,2018,1,7,"PISCO",0
"5856",2018-01-08,2018,1,8,"PISCO",0
"5857",2018-01-09,2018,1,9,"PISCO",0
"5858",2018-01-10,2018,1,10,"PISCO",0
"5859",2018-01-11,2018,1,11,"PISCO",0
"5860",2018-01-12,2018,1,12,"PISCO",0
"5861",2018-01-13,2018,1,13,"PISCO",0
"5862",2018-01-14,2018,1,14,"PISCO",0
"5863",2018-01-15,2018,1,15,"PISCO",0
"5864",2018-01-16,2018,1,16,"PISCO",0
"5865",2018-01-17,2018,1,17,"PISCO",0
"5866",2018-01-18,2018,1,18,"PISCO",0
"5867",2018-01-19,2018,1,19,"PISCO",0
"5868",2018-01-20,2018,1,20,"PISCO",0
"5869",2018-01-21,2018,1,21,"PISCO",0
"5870",2018-01-22,2018,1,22,"PISCO",0
"5871",2018-01-23,2018,1,23,"PISCO",0
"5872",2018-01-24,2018,1,24,"PISCO",0
"5873",2018-01-25,2018,1,25,"PISCO",0
"5874",2018-01-26,2018,1,26,"PISCO",0
"5875",2018-01-27,2018,1,27,"PISCO",0
"5876",2018-01-28,2018,1,28,"PISCO",0
"5877",2018-01-29,2018,1,29,"PISCO",0
"5878",2018-01-30,2018,1,30,"PISCO",0
"5879",2018-01-31,2018,1,31,"PISCO",0
"5880",2018-02-01,2018,2,1,"PISCO",0
"5881",2018-02-02,2018,2,2,"PISCO",0
"5882",2018-02-03,2018,2,3,"PISCO",0
"5883",2018-02-04,2018,2,4,"PISCO",0
"5884",2018-02-05,2018,2,5,"PISCO",0
"5885",2018-02-06,2018,2,6,"PISCO",0
"5886",2018-02-07,2018,2,7,"PISCO",0
"5887",2018-02-08,2018,2,8,"PISCO",0
"5888",2018-02-09,2018,2,9,"PISCO",0
"5889",2018-02-10,2018,2,10,"PISCO",0
"5890",2018-02-11,2018,2,11,"PISCO",0
"5891",2018-02-12,2018,2,12,"PISCO",0
"5892",2018-02-13,2018,2,13,"PISCO",0
"5893",2018-02-14,2018,2,14,"PISCO",0
"5894",2018-02-15,2018,2,15,"PISCO",0
"5895",2018-02-16,2018,2,16,"PISCO",0
"5896",2018-02-17,2018,2,17,"PISCO",0
"5897",2018-02-18,2018,2,18,"PISCO",0
"5898",2018-02-19,2018,2,19,"PISCO",0
"5899",2018-02-20,2018,2,20,"PISCO",0
"5900",2018-02-21,2018,2,21,"PISCO",0
"5901",2018-02-22,2018,2,22,"PISCO",0
"5902",2018-02-23,2018,2,23,"PISCO",0
"5903",2018-02-24,2018,2,24,"PISCO",0
"5904",2018-02-25,2018,2,25,"PISCO",0
"5905",2018-02-26,2018,2,26,"PISCO",0
"5906",2018-02-27,2018,2,27,"PISCO",0
"5907",2018-02-28,2018,2,28,"PISCO",0
"5908",2018-03-01,2018,3,1,"PISCO",0
"5909",2018-03-02,2018,3,2,"PISCO",0
"5910",2018-03-03,2018,3,3,"PISCO",0
"5911",2018-03-04,2018,3,4,"PISCO",0
"5912",2018-03-05,2018,3,5,"PISCO",0
"5913",2018-03-06,2018,3,6,"PISCO",0
"5914",2018-03-07,2018,3,7,"PISCO",0
"5915",2018-03-08,2018,3,8,"PISCO",0
"5916",2018-03-09,2018,3,9,"PISCO",0
"5917",2018-03-10,2018,3,10,"PISCO",0
"5918",2018-03-11,2018,3,11,"PISCO",0
"5919",2018-03-12,2018,3,12,"PISCO",0
"5920",2018-03-13,2018,3,13,"PISCO",0
"5921",2018-03-14,2018,3,14,"PISCO",0
"5922",2018-03-15,2018,3,15,"PISCO",0
"5923",2018-03-16,2018,3,16,"PISCO",0
"5924",2018-03-17,2018,3,17,"PISCO",0
"5925",2018-03-18,2018,3,18,"PISCO",0
"5926",2018-03-19,2018,3,19,"PISCO",0
"5927",2018-03-20,2018,3,20,"PISCO",0
"5928",2018-03-21,2018,3,21,"PISCO",0
"5929",2018-03-22,2018,3,22,"PISCO",0
"5930",2018-03-23,2018,3,23,"PISCO",0
"5931",2018-03-24,2018,3,24,"PISCO",0
"5932",2018-03-25,2018,3,25,"PISCO",0
"5933",2018-03-26,2018,3,26,"PISCO",0
"5934",2018-03-27,2018,3,27,"PISCO",0
"5935",2018-03-28,2018,3,28,"PISCO",0
"5936",2018-03-29,2018,3,29,"PISCO",0
"5937",2018-03-30,2018,3,30,"PISCO",0
"5938",2018-03-31,2018,3,31,"PISCO",0
"5939",2018-04-01,2018,4,1,"PISCO",0
"5940",2018-04-02,2018,4,2,"PISCO",0
"5941",2018-04-03,2018,4,3,"PISCO",0
"5942",2018-04-04,2018,4,4,"PISCO",0
"5943",2018-04-05,2018,4,5,"PISCO",0
"5944",2018-04-06,2018,4,6,"PISCO",0
"5945",2018-04-07,2018,4,7,"PISCO",2185.37
"5946",2018-04-08,2018,4,8,"PISCO",8770
"5947",2018-04-09,2018,4,9,"PISCO",12540
"5948",2018-04-10,2018,4,10,"PISCO",3976.728246
"5949",2018-04-11,2018,4,11,"PISCO",5440
"5950",2018-04-12,2018,4,12,"PISCO",18580
"5951",2018-04-13,2018,4,13,"PISCO",3420
"5952",2018-04-14,2018,4,14,"PISCO",2764
"5953",2018-04-15,2018,4,15,"PISCO",3035.037734
"5954",2018-04-16,2018,4,16,"PISCO",6690.5707
"5955",2018-04-17,2018,4,17,"PISCO",1440
"5956",2018-04-18,2018,4,18,"PISCO",7620
"5957",2018-04-19,2018,4,19,"PISCO",11656
"5958",2018-04-20,2018,4,20,"PISCO",4980
"5959",2018-04-21,2018,4,21,"PISCO",120
"5960",2018-04-22,2018,4,22,"PISCO",4600
"5961",2018-04-23,2018,4,23,"PISCO",12540
"5962",2018-04-24,2018,4,24,"PISCO",6915.2
"5963",2018-04-25,2018,4,25,"PISCO",11100
"5964",2018-04-26,2018,4,26,"PISCO",1820
"5965",2018-04-27,2018,4,27,"PISCO",4620
"5966",2018-04-28,2018,4,28,"PISCO",3620
"5967",2018-04-29,2018,4,29,"PISCO",1988.7776248
"5968",2018-04-30,2018,4,30,"PISCO",13727.922352
"5969",2018-05-01,2018,5,1,"PISCO",860
"5970",2018-05-02,2018,5,2,"PISCO",8978.70737
"5971",2018-05-03,2018,5,3,"PISCO",15727.87451
"5972",2018-05-04,2018,5,4,"PISCO",5274.862746
"5973",2018-05-05,2018,5,5,"PISCO",4160
"5974",2018-05-06,2018,5,6,"PISCO",3180
"5975",2018-05-07,2018,5,7,"PISCO",2520
"5976",2018-05-08,2018,5,8,"PISCO",470
"5977",2018-05-09,2018,5,9,"PISCO",750
"5978",2018-05-10,2018,5,10,"PISCO",1180
"5979",2018-05-11,2018,5,11,"PISCO",0
"5980",2018-05-12,2018,5,12,"PISCO",1476.188966
"5981",2018-05-13,2018,5,13,"PISCO",1480
"5982",2018-05-14,2018,5,14,"PISCO",3630
"5983",2018-05-15,2018,5,15,"PISCO",1635
"5984",2018-05-16,2018,5,16,"PISCO",2699.433137
"5985",2018-05-17,2018,5,17,"PISCO",530
"5986",2018-05-18,2018,5,18,"PISCO",0
"5987",2018-05-19,2018,5,19,"PISCO",1650
"5988",2018-05-20,2018,5,20,"PISCO",2945
"5989",2018-05-21,2018,5,21,"PISCO",5890
"5990",2018-05-22,2018,5,22,"PISCO",7450
"5991",2018-05-23,2018,5,23,"PISCO",4060
"5992",2018-05-24,2018,5,24,"PISCO",1090
"5993",2018-05-25,2018,5,25,"PISCO",6160
"5994",2018-05-26,2018,5,26,"PISCO",4389.030862
"5995",2018-05-27,2018,5,27,"PISCO",4755
"5996",2018-05-28,2018,5,28,"PISCO",7521.61319
"5997",2018-05-29,2018,5,29,"PISCO",1699.425517
"5998",2018-05-30,2018,5,30,"PISCO",0
"5999",2018-05-31,2018,5,31,"PISCO",0
"6000",2018-06-01,2018,6,1,"PISCO",0
"6001",2018-06-02,2018,6,2,"PISCO",1700
"6002",2018-06-03,2018,6,3,"PISCO",3410
"6003",2018-06-04,2018,6,4,"PISCO",3610
"6004",2018-06-05,2018,6,5,"PISCO",5440
"6005",2018-06-06,2018,6,6,"PISCO",6960
"6006",2018-06-07,2018,6,7,"PISCO",9440
"6007",2018-06-08,2018,6,8,"PISCO",7960
"6008",2018-06-09,2018,6,9,"PISCO",4265
"6009",2018-06-10,2018,6,10,"PISCO",4480
"6010",2018-06-11,2018,6,11,"PISCO",4460
"6011",2018-06-12,2018,6,12,"PISCO",0
"6012",2018-06-13,2018,6,13,"PISCO",0
"6013",2018-06-14,2018,6,14,"PISCO",0
"6014",2018-06-15,2018,6,15,"PISCO",0
"6015",2018-06-16,2018,6,16,"PISCO",1130
"6016",2018-06-17,2018,6,17,"PISCO",1140
"6017",2018-06-18,2018,6,18,"PISCO",1000
"6018",2018-06-19,2018,6,19,"PISCO",3770
"6019",2018-06-20,2018,6,20,"PISCO",1730
"6020",2018-06-21,2018,6,21,"PISCO",1545
"6021",2018-06-22,2018,6,22,"PISCO",1550
"6022",2018-06-23,2018,6,23,"PISCO",2470
"6023",2018-06-24,2018,6,24,"PISCO",400
"6024",2018-06-25,2018,6,25,"PISCO",0
"6025",2018-06-26,2018,6,26,"PISCO",0
"6026",2018-06-27,2018,6,27,"PISCO",0
"6027",2018-06-28,2018,6,28,"PISCO",0
"6028",2018-06-29,2018,6,29,"PISCO",0
"6029",2018-06-30,2018,6,30,"PISCO",0
"6030",2018-07-01,2018,7,1,"PISCO",0
"6031",2018-07-02,2018,7,2,"PISCO",0
"6032",2018-07-03,2018,7,3,"PISCO",0
"6033",2018-07-04,2018,7,4,"PISCO",0
"6034",2018-07-05,2018,7,5,"PISCO",0
"6035",2018-07-06,2018,7,6,"PISCO",0
"6036",2018-07-07,2018,7,7,"PISCO",0
"6037",2018-07-08,2018,7,8,"PISCO",0
"6038",2018-07-09,2018,7,9,"PISCO",0
"6039",2018-07-10,2018,7,10,"PISCO",0
"6040",2018-07-11,2018,7,11,"PISCO",0
"6041",2018-07-12,2018,7,12,"PISCO",0
"6042",2018-07-13,2018,7,13,"PISCO",0
"6043",2018-07-14,2018,7,14,"PISCO",0
"6044",2018-07-15,2018,7,15,"PISCO",0
"6045",2018-07-16,2018,7,16,"PISCO",0
"6046",2018-07-17,2018,7,17,"PISCO",0
"6047",2018-07-18,2018,7,18,"PISCO",0
"6048",2018-07-19,2018,7,19,"PISCO",0
"6049",2018-07-20,2018,7,20,"PISCO",0
"6050",2018-07-21,2018,7,21,"PISCO",0
"6051",2018-07-22,2018,7,22,"PISCO",0
"6052",2018-07-23,2018,7,23,"PISCO",0
"6053",2018-07-24,2018,7,24,"PISCO",0
"6054",2018-07-25,2018,7,25,"PISCO",0
"6055",2018-07-26,2018,7,26,"PISCO",0
"6056",2018-07-27,2018,7,27,"PISCO",0
"6057",2018-07-28,2018,7,28,"PISCO",0
"6058",2018-07-29,2018,7,29,"PISCO",0
"6059",2018-07-30,2018,7,30,"PISCO",0
"6060",2018-07-31,2018,7,31,"PISCO",0
"6061",2018-08-01,2018,8,1,"PISCO",0
"6062",2018-08-02,2018,8,2,"PISCO",0
"6063",2018-08-03,2018,8,3,"PISCO",0
"6064",2018-08-04,2018,8,4,"PISCO",0
"6065",2018-08-05,2018,8,5,"PISCO",0
"6066",2018-08-06,2018,8,6,"PISCO",0
"6067",2018-08-07,2018,8,7,"PISCO",0
"6068",2018-08-08,2018,8,8,"PISCO",0
"6069",2018-08-09,2018,8,9,"PISCO",0
"6070",2018-08-10,2018,8,10,"PISCO",0
"6071",2018-08-11,2018,8,11,"PISCO",0
"6072",2018-08-12,2018,8,12,"PISCO",0
"6073",2018-08-13,2018,8,13,"PISCO",0
"6074",2018-08-14,2018,8,14,"PISCO",0
"6075",2018-08-15,2018,8,15,"PISCO",0
"6076",2018-08-16,2018,8,16,"PISCO",0
"6077",2018-08-17,2018,8,17,"PISCO",0
"6078",2018-08-18,2018,8,18,"PISCO",0
"6079",2018-08-19,2018,8,19,"PISCO",0
"6080",2018-08-20,2018,8,20,"PISCO",0
"6081",2018-08-21,2018,8,21,"PISCO",0
"6082",2018-08-22,2018,8,22,"PISCO",0
"6083",2018-08-23,2018,8,23,"PISCO",0
"6084",2018-08-24,2018,8,24,"PISCO",0
"6085",2018-08-25,2018,8,25,"PISCO",0
"6086",2018-08-26,2018,8,26,"PISCO",0
"6087",2018-08-27,2018,8,27,"PISCO",0
"6088",2018-08-28,2018,8,28,"PISCO",0
"6089",2018-08-29,2018,8,29,"PISCO",0
"6090",2018-08-30,2018,8,30,"PISCO",0
"6091",2018-08-31,2018,8,31,"PISCO",0
"6092",2018-09-01,2018,9,1,"PISCO",0
"6093",2018-09-02,2018,9,2,"PISCO",0
"6094",2018-09-03,2018,9,3,"PISCO",0
"6095",2018-09-04,2018,9,4,"PISCO",0
"6096",2018-09-05,2018,9,5,"PISCO",0
"6097",2018-09-06,2018,9,6,"PISCO",0
"6098",2018-09-07,2018,9,7,"PISCO",0
"6099",2018-09-08,2018,9,8,"PISCO",0
"6100",2018-09-09,2018,9,9,"PISCO",0
"6101",2018-09-10,2018,9,10,"PISCO",0
"6102",2018-09-11,2018,9,11,"PISCO",0
"6103",2018-09-12,2018,9,12,"PISCO",0
"6104",2018-09-13,2018,9,13,"PISCO",0
"6105",2018-09-14,2018,9,14,"PISCO",0
"6106",2018-09-15,2018,9,15,"PISCO",0
"6107",2018-09-16,2018,9,16,"PISCO",0
"6108",2018-09-17,2018,9,17,"PISCO",0
"6109",2018-09-18,2018,9,18,"PISCO",0
"6110",2018-09-19,2018,9,19,"PISCO",0
"6111",2018-09-20,2018,9,20,"PISCO",0
"6112",2018-09-21,2018,9,21,"PISCO",0
"6113",2018-09-22,2018,9,22,"PISCO",0
"6114",2018-09-23,2018,9,23,"PISCO",0
"6115",2018-09-24,2018,9,24,"PISCO",0
"6116",2018-09-25,2018,9,25,"PISCO",0
"6117",2018-09-26,2018,9,26,"PISCO",0
"6118",2018-09-27,2018,9,27,"PISCO",0
"6119",2018-09-28,2018,9,28,"PISCO",0
"6120",2018-09-29,2018,9,29,"PISCO",0
"6121",2018-09-30,2018,9,30,"PISCO",0
"6122",2018-10-01,2018,10,1,"PISCO",0
"6123",2018-10-02,2018,10,2,"PISCO",0
"6124",2018-10-03,2018,10,3,"PISCO",0
"6125",2018-10-04,2018,10,4,"PISCO",0
"6126",2018-10-05,2018,10,5,"PISCO",0
"6127",2018-10-06,2018,10,6,"PISCO",0
"6128",2018-10-07,2018,10,7,"PISCO",0
"6129",2018-10-08,2018,10,8,"PISCO",0
"6130",2018-10-09,2018,10,9,"PISCO",0
"6131",2018-10-10,2018,10,10,"PISCO",0
"6132",2018-10-11,2018,10,11,"PISCO",0
"6133",2018-10-12,2018,10,12,"PISCO",0
"6134",2018-10-13,2018,10,13,"PISCO",0
"6135",2018-10-14,2018,10,14,"PISCO",0
"6136",2018-10-15,2018,10,15,"PISCO",0
"6137",2018-10-16,2018,10,16,"PISCO",0
"6138",2018-10-17,2018,10,17,"PISCO",0
"6139",2018-10-18,2018,10,18,"PISCO",0
"6140",2018-10-19,2018,10,19,"PISCO",0
"6141",2018-10-20,2018,10,20,"PISCO",0
"6142",2018-10-21,2018,10,21,"PISCO",0
"6143",2018-10-22,2018,10,22,"PISCO",0
"6144",2018-10-23,2018,10,23,"PISCO",0
"6145",2018-10-24,2018,10,24,"PISCO",0
"6146",2018-10-25,2018,10,25,"PISCO",0
"6147",2018-10-26,2018,10,26,"PISCO",0
"6148",2018-10-27,2018,10,27,"PISCO",0
"6149",2018-10-28,2018,10,28,"PISCO",0
"6150",2018-10-29,2018,10,29,"PISCO",0
"6151",2018-10-30,2018,10,30,"PISCO",0
"6152",2018-10-31,2018,10,31,"PISCO",0
"6153",2018-11-01,2018,11,1,"PISCO",0
"6154",2018-11-02,2018,11,2,"PISCO",0
"6155",2018-11-03,2018,11,3,"PISCO",0
"6156",2018-11-04,2018,11,4,"PISCO",0
"6157",2018-11-05,2018,11,5,"PISCO",0
"6158",2018-11-06,2018,11,6,"PISCO",0
"6159",2018-11-07,2018,11,7,"PISCO",0
"6160",2018-11-08,2018,11,8,"PISCO",0
"6161",2018-11-09,2018,11,9,"PISCO",0
"6162",2018-11-10,2018,11,10,"PISCO",0
"6163",2018-11-11,2018,11,11,"PISCO",0
"6164",2018-11-12,2018,11,12,"PISCO",0
"6165",2018-11-13,2018,11,13,"PISCO",0
"6166",2018-11-14,2018,11,14,"PISCO",0
"6167",2018-11-15,2018,11,15,"PISCO",0
"6168",2018-11-16,2018,11,16,"PISCO",2286.294
"6169",2018-11-17,2018,11,17,"PISCO",6058.355
"6170",2018-11-18,2018,11,18,"PISCO",10387.492
"6171",2018-11-19,2018,11,19,"PISCO",6407.615
"6172",2018-11-20,2018,11,20,"PISCO",10624.336
"6173",2018-11-21,2018,11,21,"PISCO",10587.325
"6174",2018-11-22,2018,11,22,"PISCO",7914.722
"6175",2018-11-23,2018,11,23,"PISCO",5188.972
"6176",2018-11-24,2018,11,24,"PISCO",10531.82364
"6177",2018-11-25,2018,11,25,"PISCO",8063.686
"6178",2018-11-26,2018,11,26,"PISCO",10098.90727
"6179",2018-11-27,2018,11,27,"PISCO",8718.5633633
"6180",2018-11-28,2018,11,28,"PISCO",4058.392
"6181",2018-11-29,2018,11,29,"PISCO",3981.127455
"6182",2018-11-30,2018,11,30,"PISCO",7470.631091
"6183",2018-12-01,2018,12,1,"PISCO",7871.862
"6184",2018-12-02,2018,12,2,"PISCO",6229.355
"6185",2018-12-03,2018,12,3,"PISCO",7580.499
"6186",2018-12-04,2018,12,4,"PISCO",5097.686
"6187",2018-12-05,2018,12,5,"PISCO",7615.538
"6188",2018-12-06,2018,12,6,"PISCO",3634.692
"6189",2018-12-07,2018,12,7,"PISCO",3030.573
"6190",2018-12-08,2018,12,8,"PISCO",3275.83
"6191",2018-12-09,2018,12,9,"PISCO",2257.197
"6192",2018-12-10,2018,12,10,"PISCO",308.269
"6193",2018-12-11,2018,12,11,"PISCO",2760
"6194",2018-12-12,2018,12,12,"PISCO",1500
"6195",2018-12-13,2018,12,13,"PISCO",4794
"6196",2018-12-14,2018,12,14,"PISCO",0
"6197",2018-12-15,2018,12,15,"PISCO",0
"6198",2018-12-16,2018,12,16,"PISCO",1717.839
"6199",2018-12-17,2018,12,17,"PISCO",0
"6200",2018-12-18,2018,12,18,"PISCO",0
"6201",2018-12-19,2018,12,19,"PISCO",0
"6202",2018-12-20,2018,12,20,"PISCO",3268.967
"6203",2018-12-21,2018,12,21,"PISCO",90
"6204",2018-12-22,2018,12,22,"PISCO",0
"6205",2018-12-23,2018,12,23,"PISCO",0
"6206",2018-12-24,2018,12,24,"PISCO",0
"6207",2018-12-25,2018,12,25,"PISCO",0
"6208",2018-12-26,2018,12,26,"PISCO",0
"6209",2018-12-27,2018,12,27,"PISCO",291.4527273
"6210",2018-12-28,2018,12,28,"PISCO",1527.374545
"6211",2018-12-29,2018,12,29,"PISCO",4337.496
"6212",2018-12-30,2018,12,30,"PISCO",2680.085
"6213",2018-12-31,2018,12,31,"PISCO",0
"6214",2019-01-01,2019,1,1,"PISCO",1210
"6215",2019-01-02,2019,1,2,"PISCO",1178.417
"6216",2019-01-03,2019,1,3,"PISCO",0
"6217",2019-01-04,2019,1,4,"PISCO",1611.066
"6218",2019-01-05,2019,1,5,"PISCO",3339.768291
"6219",2019-01-06,2019,1,6,"PISCO",655.0794545
"6220",2019-01-07,2019,1,7,"PISCO",1009.661455
"6221",2019-01-08,2019,1,8,"PISCO",1570
"6222",2019-01-09,2019,1,9,"PISCO",0
"6223",2019-01-10,2019,1,10,"PISCO",0
"6224",2019-01-11,2019,1,11,"PISCO",0
"6225",2019-01-12,2019,1,12,"PISCO",0
"6226",2019-01-13,2019,1,13,"PISCO",0
"6227",2019-01-14,2019,1,14,"PISCO",0
"6228",2019-01-15,2019,1,15,"PISCO",0
"6229",2019-01-16,2019,1,16,"PISCO",0
"6230",2019-01-17,2019,1,17,"PISCO",0
"6231",2019-01-18,2019,1,18,"PISCO",0
"6232",2019-01-19,2019,1,19,"PISCO",0
"6233",2019-01-20,2019,1,20,"PISCO",0
"6234",2019-01-21,2019,1,21,"PISCO",0
"6235",2019-01-22,2019,1,22,"PISCO",0
"6236",2019-01-23,2019,1,23,"PISCO",0
"6237",2019-01-24,2019,1,24,"PISCO",0
"6238",2019-01-25,2019,1,25,"PISCO",0
